City_id,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
457,Nybro,SE,56.7446,15.9071,45.73,94,58,6.82,broken clouds
458,Snyder,US,32.7179,-100.9176,93.09,25,1,18.41,clear sky
459,Salvador,SV,13.8333,-88.9167,82.44,79,36,3.4,scattered clouds
460,Roebourne,AU,-20.7833,117.1333,72.25,29,0,7.54,clear sky
461,San Angelo,US,31.4638,-100.437,90.64,49,1,11.01,clear sky
462,Lima,PE,-12.0432,-77.0282,62.85,68,75,17.27,broken clouds
463,Maputo,MZ,-25.9653,32.5892,71.28,88,75,3.0,broken clouds
464,Fuling,CN,29.7022,107.3919,59.29,86,99,1.1,overcast clouds
465,Sao Filipe,CV,14.8961,-24.4956,79.61,76,81,9.33,broken clouds
466,Key West,US,24.5557,-81.7826,87.8,73,1,12.66,clear sky
467,Varadero,CU,23.1536,-81.2514,77.76,79,100,9.82,overcast clouds
468,Kalmunai,LK,7.4167,81.8167,77.65,85,100,6.4,heavy intensity rain
469,Liku,ID,-0.7275,119.8922,75.9,91,94,4.03,overcast clouds
470,Osorno,CL,-40.5667,-73.15,64.71,59,20,10.36,few clouds
471,Semnan,IR,35.5729,53.3971,50.83,62,16,11.14,few clouds
472,Strathpeffer,GB,57.588,-4.5382,56.43,95,100,10.16,light rain
473,Tual,ID,-5.6667,132.75,83.84,75,88,10.04,overcast clouds
474,Votkinsk,RU,57.0486,53.9872,34.77,97,100,9.82,light rain
475,Rio Grande,BR,-32.035,-52.0986,77.11,77,0,6.78,clear sky
476,Nemuro,JP,43.3236,145.575,52.11,81,75,5.99,light rain
477,Jiamusi,CN,46.8333,130.35,39.16,84,1,6.24,clear sky
478,Sunds,DK,56.2042,9.0127,53.56,100,75,6.91,mist
479,Hay River,CA,60.8156,-115.7999,42.78,81,75,5.75,broken clouds
480,Inhuma,BR,-6.6683,-41.7078,90.19,26,82,10.45,broken clouds
481,Uvira,CD,-3.4067,29.1458,75.88,70,100,2.51,overcast clouds
482,Natal,BR,-5.795,-35.2094,77.22,94,75,6.91,broken clouds
483,Egvekinot,RU,66.3167,-179.1667,4.87,85,95,4.88,overcast clouds
484,San Miguel,SV,13.4833,-88.1833,92.68,66,20,2.3,few clouds
485,Atasu,KZ,48.6814,71.6433,37.58,95,100,11.21,overcast clouds
486,Kabare,CD,-2.4683,28.8242,62.06,85,100,1.74,overcast clouds
487,Capoterra,IT,39.1763,8.9718,63.54,73,0,4.61,clear sky
488,Seoul,KR,37.5683,126.9778,53.04,97,20,3.44,mist
489,Ciudad Bolivar,VE,8.1222,-63.5497,79.45,80,90,8.32,overcast clouds
490,Aksarka,RU,66.5606,67.7975,17.98,92,98,3.58,overcast clouds
491,Morant Bay,JM,17.8815,-76.4093,85.62,72,22,8.59,few clouds
492,Champerico,GT,14.3,-91.9167,91.94,76,12,5.53,few clouds
493,Hirara,JP,24.8,125.2833,71.87,78,40,5.75,scattered clouds
494,Banjar,ID,-8.19,114.9675,80.46,92,93,4.07,overcast clouds
495,Paranavai,BR,-23.0731,-52.4653,83.61,62,100,1.7,overcast clouds
496,Jumla,NP,29.2747,82.1838,42.03,78,2,4.12,clear sky
497,Ust-Nera,RU,64.5667,143.2,6.17,98,100,3.13,overcast clouds
498,Tupik,RU,54.4253,119.9327,29.55,78,27,4.5,scattered clouds
499,Berlevag,NO,70.8578,29.0864,35.55,60,75,28.77,broken clouds
500,Nizhnyaya Tavda,RU,57.6731,66.1725,28.78,74,91,7.43,overcast clouds
501,Marawi,PH,7.9986,124.2928,67.64,94,100,1.01,overcast clouds
502,Niimi,JP,34.9833,133.4667,49.41,88,99,2.3,overcast clouds
503,Takoradi,GH,4.8845,-1.7554,77.52,87,100,6.98,overcast clouds
504,Dongobesh,TZ,-4.0667,35.3833,57.61,87,29,12.19,scattered clouds
505,Tezu,IN,27.9167,96.1667,66.04,56,0,4.21,clear sky
506,Jaen,ES,38.0,-3.5,53.47,59,28,4.92,scattered clouds
507,Sobolevo,RU,54.4299,31.8996,39.67,63,100,12.08,overcast clouds
508,Broome,US,42.2506,-75.833,54.37,82,90,1.01,moderate rain
509,Husavik,IS,66.0449,-17.3389,40.91,90,100,14.85,overcast clouds
510,Mago,RU,53.2514,140.1822,31.15,91,69,1.14,broken clouds
511,Chama,CH,47.1821,8.4636,50.31,89,71,0.0,mist
512,Kozulka,UA,50.0351,23.797,32.29,65,100,6.53,overcast clouds
513,San Clemente,US,33.427,-117.612,74.64,69,0,1.99,clear sky
514,Bilma,NE,18.6853,12.9164,82.67,14,0,6.29,clear sky
515,Akyab,MM,20.15,92.9,77.7,83,91,4.7,overcast clouds
516,Guiratinga,BR,-16.3494,-53.7583,77.54,68,72,5.66,heavy intensity rain
517,Rawson,AR,-43.3002,-65.1023,74.52,25,90,25.19,overcast clouds
518,Calama,CL,-22.4667,-68.9333,72.09,10,0,23.02,clear sky
519,Abay,KZ,49.6311,72.8539,28.78,70,100,12.17,overcast clouds
520,Odweyne,SO,9.4092,45.064,75.74,41,38,2.71,scattered clouds
521,Khash,IR,28.2211,61.2158,57.06,23,2,4.92,clear sky
522,Sao Miguel,BR,-5.4667,-35.3667,77.32,73,12,15.21,few clouds
523,Batemans Bay,AU,-35.7167,150.1833,65.19,61,57,2.42,broken clouds
524,Verkhoyansk,RU,67.5447,133.385,-3.84,99,86,1.63,overcast clouds
525,Athabasca,CA,54.7169,-113.2854,54.01,36,66,6.85,broken clouds
526,Hvolsvollur,IS,63.7533,-20.2243,42.82,77,100,19.86,overcast clouds
527,Taphan Hin,TH,16.2209,100.4198,73.31,94,99,2.42,overcast clouds
528,Mantua,IT,45.1667,10.7833,54.91,84,11,2.66,few clouds
529,Dixon,US,38.4455,-121.8233,67.95,61,75,8.05,broken clouds
530,Chifeng,CN,42.2683,118.9636,39.36,55,0,6.76,clear sky
531,Kulu,TR,39.0951,33.0799,42.22,53,0,7.27,clear sky
532,Hinjilikatu,IN,19.4833,84.75,70.41,89,1,4.09,clear sky
533,Hanstholm,DK,57.1167,8.6167,50.76,92,100,21.18,overcast clouds
534,Manaus,BR,-3.1019,-60.025,86.49,74,40,1.14,moderate rain
535,Edd,ER,13.9297,41.6925,86.36,54,1,15.93,clear sky
536,Paracuru,BR,-3.41,-39.0306,82.42,76,26,14.88,scattered clouds
537,Marovoay,MG,-16.1,46.6333,77.14,50,0,4.54,clear sky
538,Smithers,CA,54.7804,-127.1743,46.72,66,75,4.61,broken clouds
539,Lupsanu,RO,44.3833,26.9,48.67,77,0,4.12,clear sky
540,Dunedin,NZ,-45.8742,170.5036,55.17,92,99,4.94,overcast clouds
541,Hanzhong,CN,33.0728,107.0303,52.41,84,100,1.1,light rain
542,Clovis,US,36.8252,-119.7029,70.47,53,40,5.99,scattered clouds
543,Grande Prairie,CA,55.1667,-118.8027,51.98,58,75,10.36,broken clouds
544,Raudeberg,NO,61.9875,5.1352,51.58,80,100,7.0,overcast clouds
545,San Carlos,VE,9.6612,-68.5827,77.54,84,100,2.59,overcast clouds
546,Agua Dulce,MX,18.1333,-94.1333,89.38,77,39,5.86,scattered clouds
547,Ramacca,IT,37.3881,14.6927,65.12,96,92,7.7,overcast clouds
548,Hamilton,US,39.1834,-84.5333,57.85,54,1,1.01,clear sky
549,Port Hardy,CA,50.6996,-127.4199,48.38,93,75,12.66,light intensity shower rain
550,Taltal,CL,-25.4,-70.4833,62.85,72,21,1.5,few clouds
551,Kedougou,SN,12.5579,-12.1743,82.98,83,0,2.3,clear sky
552,El Carmen,CO,8.5106,-73.4478,72.03,95,98,1.99,light rain
553,Akhmim,EG,26.5622,31.745,71.8,27,0,5.86,clear sky
554,Tekeli,KZ,44.83,78.8239,43.63,45,84,7.92,broken clouds
555,Crossfield,CA,51.4334,-114.0353,56.71,29,0,5.99,clear sky
556,Axim,GH,4.8699,-2.2405,77.94,87,100,6.24,overcast clouds
557,Veraval,IN,20.9,70.3667,79.48,64,1,2.77,clear sky
558,Komarno,SK,47.7636,18.1226,43.05,68,80,1.66,broken clouds
559,Half Moon Bay,US,37.4636,-122.4286,67.82,68,1,1.99,haze
560,Fort Nelson,CA,58.8053,-122.7002,33.39,93,90,2.3,mist
561,Calvinia,ZA,-31.4707,19.776,70.59,22,2,6.76,clear sky
562,Yabassi,CM,4.457,9.9682,74.68,99,100,0.4,overcast clouds
563,Inirida,CO,3.8653,-67.9239,75.47,94,99,2.59,overcast clouds
564,Longjiang,CN,47.3303,123.1836,42.8,47,93,10.47,overcast clouds
565,Mossendjo,CG,-2.9506,12.7261,70.2,100,99,2.44,overcast clouds
566,Mujiayingzi,CN,42.1167,118.7833,38.66,56,0,7.61,clear sky
567,Malanje,AO,-9.5402,16.341,64.98,97,90,3.74,moderate rain
568,Atoka,US,34.4001,-96.0169,81.03,67,100,16.75,overcast clouds
569,Murchison,NZ,-41.8,172.3333,64.83,67,100,3.15,moderate rain
570,Corlatel,RO,44.3986,22.9331,41.68,70,0,4.79,clear sky
571,Renqiu,CN,38.6989,116.0936,49.14,41,0,4.88,clear sky
572,Balaipungut,ID,1.05,101.2833,75.61,99,99,1.99,moderate rain
573,Paamiut,GL,61.994,-49.6678,37.17,55,0,6.87,clear sky
574,Lata,PT,40.1629,-8.3327,56.05,65,10,3.29,clear sky
575,Osmena,PH,10.5208,119.9258,82.45,80,98,14.12,overcast clouds
576,Tahe,CN,52.3333,124.7333,31.69,97,100,2.95,overcast clouds
577,Saint Anthony,US,45.0205,-93.218,58.3,47,1,5.01,clear sky
578,Tiznit,MA,29.5833,-9.5,60.19,84,59,3.58,broken clouds
579,Xuddur,SO,4.1213,43.8894,74.84,76,22,14.79,few clouds
580,Sayyan,YE,15.1718,44.3244,54.46,19,2,3.53,clear sky
581,Ronneby,SE,56.21,15.276,43.3,100,62,2.3,fog
582,Stokmarknes,NO,68.5646,14.9108,46.49,92,97,2.24,overcast clouds
583,Oudtshoorn,ZA,-33.5907,22.2014,61.16,81,57,1.83,broken clouds
584,Shubarshi,KZ,48.5872,57.1869,33.26,57,5,5.97,clear sky
585,Elat,IL,29.5581,34.9482,73.24,68,0,13.8,clear sky
586,Wanning,CN,18.8003,110.3967,75.06,93,100,9.13,light rain
587,Moose Factory,CA,51.2585,-80.6094,39.2,87,90,6.91,overcast clouds
588,Porto Belo,BR,-27.1578,-48.5531,75.18,89,100,6.82,overcast clouds
589,Skjervoy,NO,70.0311,20.9714,33.6,72,7,23.38,clear sky
590,Yabrud,SY,33.9674,36.6574,49.53,61,0,1.36,clear sky
591,Luau,AO,-10.7073,22.2247,64.89,90,96,1.77,light rain
592,Kazachinskoye,RU,57.6953,93.2761,47.55,59,100,18.86,overcast clouds
593,Estrela,BR,-28.0611,-50.9383,61.47,74,72,2.57,broken clouds
594,Ormara,PK,25.2088,64.6357,77.54,62,0,8.7,clear sky
595,Norman Wells,CA,65.282,-126.8329,28.44,93,90,3.44,light snow
596,Idar-Oberstein,DE,49.7,7.3,50.45,86,94,4.36,overcast clouds
597,Hearst,CA,49.6835,-83.6665,37.65,81,100,5.88,overcast clouds
598,Springbok,ZA,-29.6643,17.8865,64.42,32,4,3.0,clear sky
599,Bonthe,SL,7.5264,-12.505,78.73,81,97,4.09,overcast clouds
600,Adeje,ES,28.1227,-16.726,69.51,70,20,10.36,few clouds
601,Hanchuan,CN,30.65,113.7667,59.11,68,98,5.88,light rain
602,Betioky,MG,-23.7167,44.3833,71.46,85,62,4.12,broken clouds
603,Sasina,BA,44.7987,16.739,39.18,87,100,2.26,overcast clouds
604,Aleksandrov Gay,RU,50.147,48.5704,34.16,51,14,8.14,few clouds
605,Capreol,CA,46.706,-80.9225,42.55,80,90,1.01,overcast clouds
606,Aromashevo,RU,56.8602,68.6375,27.84,75,45,9.51,scattered clouds
607,Mokhsogollokh,RU,61.4681,128.9203,22.78,98,99,2.3,overcast clouds
608,Talaya,RU,61.3833,152.75,-5.71,93,28,1.52,scattered clouds
609,Moba,CN,33.2288,105.0179,41.11,80,100,1.1,overcast clouds
610,Tshikapa,CD,-6.4167,20.8,70.75,94,55,1.1,light rain
611,Bonfim,BR,3.0833,-59.95,87.75,71,96,2.55,overcast clouds
612,Kamyshin,RU,50.0983,45.416,33.22,54,15,7.76,few clouds
613,Morondava,MG,-20.2833,44.2833,74.59,83,0,4.43,clear sky
614,Saint-Pierre,RE,-21.3393,55.4781,71.28,65,0,5.75,clear sky
615,Praia Da Vitoria,PT,38.7333,-27.0667,71.76,88,40,23.51,scattered clouds
616,Iberia,US,29.9502,-91.7507,84.27,61,75,6.91,broken clouds
617,Nioki,CD,-2.7167,17.6833,72.9,91,96,2.55,overcast clouds
618,Bambanglipuro,ID,-7.95,110.2833,76.84,88,100,4.34,overcast clouds
619,Tornio,FI,65.8481,24.1466,32.02,93,99,8.77,overcast clouds
620,Namibe,AO,-15.1961,12.1522,64.31,77,27,5.14,scattered clouds
621,Atherton,GB,53.5237,-2.4935,61.25,77,78,1.99,broken clouds
622,Tawang,IN,27.5833,91.8667,38.41,75,8,4.85,clear sky
623,Bluefields,NI,12.0137,-83.7635,87.87,74,40,4.61,scattered clouds
624,Krasnoselkup,RU,65.7,82.4667,20.59,95,100,14.07,light snow
625,Sheridan,US,44.8333,-106.9173,43.18,85,90,4.0,overcast clouds
626,Jijiga,ET,9.35,42.8,66.97,65,83,3.18,broken clouds
627,Qaqortoq,GL,60.7167,-46.0333,37.9,64,29,5.41,scattered clouds
628,Corozal,CO,9.3151,-75.2928,79.95,89,80,6.53,broken clouds
629,Maromitsa,RU,59.8683,48.0123,33.96,98,100,6.73,overcast clouds
630,Marzuq,YE,14.4,46.4667,69.64,64,3,3.27,clear sky
631,Ziro,IN,27.6333,93.8333,43.99,90,3,2.86,clear sky
632,Carballo,ES,43.213,-8.691,56.62,79,65,2.55,broken clouds
633,Yokadouma,CM,3.5167,15.05,69.35,98,99,1.59,overcast clouds
634,Bull Savanna,JM,17.8868,-77.5902,81.14,69,38,9.01,scattered clouds
635,Coquimbo,CL,-29.9533,-71.3436,60.53,77,75,10.36,broken clouds
636,Voh,NC,-20.9667,164.7,80.4,63,95,2.17,overcast clouds
637,Visakhapatnam,IN,17.69,83.2093,78.69,83,17,2.3,mist
638,Rajanpur,PK,29.1035,70.325,72.73,35,0,3.74,clear sky
639,Asau,RO,46.4333,26.4,38.32,56,0,5.44,clear sky
640,San Buenaventura,MX,27.0833,-101.5333,94.12,27,40,8.05,scattered clouds
641,Ibague,CO,4.4389,-75.2322,74.66,91,88,1.92,overcast clouds
642,Pringsewu,ID,-5.3582,104.9744,74.01,96,100,2.51,overcast clouds
643,Saint-Joseph,RE,-21.3667,55.6167,70.18,78,29,10.29,scattered clouds
644,Mount Gambier,AU,-37.8333,140.7667,57.11,47,4,13.8,clear sky
645,Kuryk,KZ,43.2,51.65,43.75,56,89,7.4,overcast clouds
646,Port Hawkesbury,CA,45.6169,-61.3485,50.74,84,40,4.0,scattered clouds
647,Gondar,ET,12.6,37.4667,60.01,64,96,4.23,overcast clouds
648,Itarema,BR,-2.9248,-39.9167,80.2,77,5,17.38,clear sky
649,Canon City,US,38.441,-105.2424,67.35,22,40,13.0,scattered clouds
650,Maridi,SS,4.9158,29.4742,67.01,92,100,0.94,overcast clouds
651,Harper,LR,4.375,-7.7169,77.38,86,100,6.87,overcast clouds
652,Grindavik,IS,63.8424,-22.4338,44.55,87,90,24.16,light rain
653,Gayny,RU,60.3071,54.3241,27.41,98,95,3.4,light snow
654,Sistranda,NO,63.7256,8.834,47.89,75,99,12.37,overcast clouds
655,Vila Velha,BR,-20.3297,-40.2925,76.95,83,40,6.91,scattered clouds
656,Araguaina,BR,-7.1911,-48.2072,80.96,69,100,4.56,overcast clouds
657,Elizabeth City,US,36.2946,-76.2511,69.85,52,90,13.8,overcast clouds
658,Santiago Del Estero,AR,-27.7951,-64.2615,94.8,7,0,14.7,clear sky
659,Tonantins,BR,-2.8731,-67.8022,76.12,97,94,2.39,overcast clouds
660,Ust-Tsilma,RU,65.441,52.1498,17.33,97,100,2.55,overcast clouds
661,Siilinjarvi,FI,63.0833,27.6667,46.42,87,75,10.36,broken clouds
662,Ndjole,GA,-0.1783,10.7649,73.24,97,58,1.77,broken clouds
663,Nampula,MZ,-15.1165,39.2666,75.15,78,75,5.75,broken clouds
664,Dzhebariki-Khaya,RU,62.2167,135.8,28.9,99,100,1.92,overcast clouds
665,Zihuatanejo,MX,17.6333,-101.55,82.72,77,100,3.33,overcast clouds
666,Kaeo,NZ,-35.1,173.7833,66.69,72,100,5.88,overcast clouds
667,Urucara,BR,-2.5364,-57.76,83.32,67,66,1.7,broken clouds
668,Khani,GE,41.9563,42.9566,33.37,72,1,6.46,clear sky
669,Toamasina,MG,-18.1667,49.3833,71.6,94,40,2.3,scattered clouds
670,Dicabisagan,PH,17.0818,122.4157,77.56,84,98,7.14,overcast clouds
671,Kirillov,RU,59.863,38.3813,39.13,94,100,7.0,overcast clouds
672,Golpayegan,IR,33.4537,50.2884,46.9,38,0,1.52,clear sky
673,Yazman,PK,29.1212,71.7446,74.32,33,0,6.33,clear sky
674,Hami,CN,42.8,93.45,47.17,34,0,1.43,clear sky
675,Zhuhai,CN,22.2769,113.5678,78.06,88,40,9.22,light rain
676,Assiniboia,CA,49.6334,-105.9845,49.91,66,100,10.36,overcast clouds
677,Makat,KZ,47.6469,53.3463,36.01,59,0,7.09,clear sky
678,Asyut,EG,27.181,31.1837,71.78,35,0,4.21,clear sky
679,Waitati,NZ,-45.75,170.5667,56.91,90,100,3.13,overcast clouds
680,San Policarpo,PH,12.1791,125.5072,80.46,83,76,9.89,broken clouds
681,Havoysund,NO,70.9963,24.6622,32.88,66,92,28.48,overcast clouds
682,Bukama,CD,-9.2,25.85,68.56,88,99,4.14,overcast clouds
683,Madang,PG,-5.2246,145.7966,79.12,87,99,2.44,overcast clouds
684,Aykhal,RU,66.0,111.5,-0.71,100,83,3.47,broken clouds
685,Xining,CN,36.6167,101.7667,33.57,83,97,2.39,overcast clouds
686,Saint-Claude,FR,46.5,5.8333,40.26,97,29,4.0,scattered clouds
687,Caravelas,BR,-17.7125,-39.2481,75.47,86,12,8.43,few clouds
